시군구코드,업종코드,년도,업소일련번호,업종명,신고일자,업소명,영업장면적(㎡),소재지전화번호,영업자시작일,법인명,소재지시작일,행정동명,폐업일자,폐업사유,업태명,위생교육수료일자,객실수,한실수,양실수,의자수,욕실수,발한실,세탁기수,허가(신고)번호,비고,내외국인구분,국적,소재지도로명,소재지지번
cgg_code,snt_cob_code,yy,upso_sno,snt_cob_nm,upso_gsl_ymd,upso_nm,trdp_area,upso_site_telno,bman_stdt,bup_nm,site_stdt,admdng_nm,dcb_ymd,dcb_why,snt_uptae_nm,ed_fin_ymd,gaeksil,hanshil,yangsil,chair_num,yoksil,balhansil_yn,washmc_num,perm_nt_no,rem,kor_frgnr_gbn,ntn,site_addr_rd,site_addr
3030000,211,2009,00017,미용업(일반),20090804,헤어코코,20.67,,20110824,,20090804,송정동,,,일반미용업,20111208,0,0,0,3,0,N,0,3030000-211-2009-00017,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 광나루로11길 30, (송정동,지상1층),서울특별시 성동구 송정동  73번지 602호  지상1층
3030000,211,2009,00018,미용업(일반),20090422,상상헤어샵,19.60,0264055579,20090422,,20090422,성수2가제1동,,,일반미용업,20090528,0,0,0,3,0,N,0,3030000-211-2009-00018,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/12),내국인,,서울특별시 성동구 성수일로4길 49-1, (성수동2가,1층),서울특별시 성동구 성수동2가  310번지 16호  1층
3030000,211,2009,00019,미용업(일반),20090422,도쿄인헤어,30.00,,20090422,,20161129,행당제1동,,,일반미용업,20091126,0,0,0,2,0,N,0,3030000-211-2009-00019,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/10/18),내국인,,서울특별시 성동구 마조로7길 4-5, 1층 (행당동),서울특별시 성동구 행당동  1번지 88호  
3030000,211,2009,00020,미용업(일반),20090812,헤어살롱코라,33.93,9787248,20141112,,20151001,행당제2동,,,일반미용업,20141126,0,0,0,3,0,N,0,3030000-211-2009-00020,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2016/02/04),내국인,,서울특별시 성동구 행당로 76, 1층 115호 (행당동, 행당한진타운),서울특별시 성동구 행당동  346번지  
3030000,211,2009,00020,미용업(일반),20090812,헤어살롱코라,33.93,9787248,20181211,,20151001,행당제2동,,,일반미용업,19780407,0,0,0,3,0,N,0,3030000-211-2009-00020,(업종변경:미용업에서 미용업(일반) 으로 변경됨:2016/02/04),내국인,,서울특별시 성동구 행당로 76, 1층 115호 (행당동, 행당한진타운),서울특별시 성동구 행당동  346번지  
3030000,211,2010,00001,미용업(일반),20101110,이철헤어커커(행당점),77.76,00022816785,20110908,,20101110,행당제2동,20140224,이전,일반미용업,,0,0,0,9,0,N,0,3030000-211-2010-00001,,내국인,,서울특별시 성동구 행당로 103-1, (행당동,(지상2층)),서울특별시 성동구 행당동  317번지 135호  (지상2층)
3030000,211,2010,00002,미용업(일반),20101208,탑헤어클럽,68.93,,20101208,,20101208,성수2가제3동,,,일반미용업,,0,0,0,6,0,N,0,3030000-211-2010-00002,,내국인,,서울특별시 성동구 성수이로 126, (성수동2가,외4필지B동4호 지상1층),서울특별시 성동구 성수동2가  277번지 20호  외4필지B동4호 지상1층
3030000,211,2010,00003,미용업(일반),20101214,마이헤어샵,86.58,0222997889,20160120,,20101214,행당제2동,,,일반미용업,,0,0,0,8,0,N,0,3030000-211-2010-00003,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2012/07/05),내국인,,서울특별시 성동구 고산자로 194, (행당동,(지상2층)),서울특별시 성동구 행당동  320번지 61호  (지상2층)
3030000,211,2010,00004,미용업(일반),20101207,샤이아헤어 옥수점,125.95,,20101207,,20130124,옥수동,20131203,영업부진,일반미용업,20120620,0,0,0,8,0,N,0,3030000-211-2010-00004,,내국인,,서울특별시 성동구 독서당로40길 39, 지하1층 101호 (옥수동, 어울림더리버상가),서울특별시 성동구 옥수동  560번지  
3030000,211,2010,00005,미용업(일반),20100908,？헤어,50.49,,20100908,,20100908,성수2가제3동,20160405,거주지 이동,일반미용업,20101202,0,0,0,4,0,N,0,3030000-211-2010-00005,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/27),내국인,,서울특별시 성동구 아차산로7길 36, (성수동2가,지상1층1-8(나)),서울특별시 성동구 성수동2가  289번지 39호  지상1층1-8(나)
3030000,211,2010,00006,미용업(일반),20100527,KIMT(김티)헤어룸,33.00,,20120305,,20100527,마장동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2010-00006,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,서울특별시 성동구 마조로 73, (마장동, 마장동 798-3 지상1층),서울특별시 성동구 마장동  798번지 3호  (지상1층)
3030000,211,2010,00007,미용업(일반),20100804,리안헤어금호점,118.84,0222823007,20151030,,20100804,금호1가동,20160729,힘들어서,일반미용업,,0,0,0,6,0,N,0,3030000-211-2010-00007,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 금호로 56, (금호동1가,(지상2층)),서울특별시 성동구 금호동1가  1806번지  (지상2층)
3030000,211,2010,00008,미용업(일반),20100812,미투헤어,26.22,,20100812,,20100812,행당제2동,20160407,폐업,일반미용업,20101118,0,0,0,4,0,N,0,3030000-211-2010-00008,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/04),내국인,,서울특별시 성동구 행당로9길 43, 305호 (행당동, 리빙프라자),서울특별시 성동구 행당동  347번지  리빙프라자-305
3030000,211,2010,00009,미용업(일반),20100311,미나펌헤어,26.28,02 4655559,20100311,,20100311,성수1가제1동,20181112,기타,일반미용업,20100325,0,0,0,4,0,N,0,3030000-211-2010-00009,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/08),내국인,,서울특별시 성동구 성덕정길 56, (성수동1가,101호),서울특별시 성동구 성수동1가  237번지 2호  101호
3030000,211,2010,00010,미용업(일반),20101224,사랑헤어,48.00,,20151217,,20101224,성수2가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2010-00010,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/09),내국인,,서울특별시 성동구 성덕정17길 4, (성수동2가,(지상1층)),서울특별시 성동구 성수동2가  566번지 35호  (지상1층)
3030000,211,2010,00011,미용업(일반),20100629,조민헤어,38.15,,20100629,,20100629,왕십리도선동,,,일반미용업,20100916,0,0,0,4,0,N,0,3030000-211-2010-00011,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 무학로6길 50, (도선동,101동 101호 지상1층),서울특별시 성동구 도선동  69번지  101동 101호 지상1층
3030000,211,2010,00012,미용업(일반),20101203,원스헤어,100.10,0222816655,20150520,,20101203,왕십리도선동,20160721,서울특별시 종로구로 전출처리됨,일반미용업,,0,0,0,10,0,N,0,3030000-211-2010-00012,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/11),내국인,,서울특별시 성동구 왕십리로 326, (도선동, 도선동 58-1 지상2층 D호),서울특별시 성동구 도선동  58번지 1호  (지상2층 D호)
3030000,211,2010,00013,미용업(일반),20100813,헤어아떼,25.21,,20100813,,20100813,성수1가제2동,20160315,영업부진,일반미용업,20100517,0,0,0,3,0,N,0,3030000-211-2010-00013,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/12),내국인,,서울특별시 성동구 상원길 63, 상가A동 104호 (성수동1가, 쌍용아파트),서울특별시 성동구 성수동1가  706번지 상가A 쌍용아파트-104
3030000,211,2010,00014,미용업(일반),20100517,지우헤어,26.40,02 9391341,20100517,,20100517,성수1가제2동,,,일반미용업,,0,0,0,3,0,N,0,3030000-211-2010-00014,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/12),내국인,,서울특별시 성동구 상원길 70, (성수동1가,지상1층),서울특별시 성동구 성수동1가  13번지 439호  지상1층
3030000,211,2010,00015,미용업(일반),20100817,벨팜므 헤어,29.70,,20100817,,20100817,마장동,,,일반미용업,20100916,0,0,0,3,0,N,0,3030000-211-2010-00015,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/16),내국인,,서울특별시 성동구 마장로 271, 상가동 101호 (마장동, 삼성아파트),서울특별시 성동구 마장동  817번지 상가 삼성아파트-101
3030000,211,2010,00016,미용업(일반),20100526,스타일헤어샵,37.27,0222995571,20100526,,20100526,행당제2동,,,일반미용업,20100609,0,0,0,5,0,N,0,3030000-211-2010-00016,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/29),내국인,,서울특별시 성동구 행당로9길 43, 103호 (행당동, 백합상가),서울특별시 성동구 행당동  347번지  백합상가-103
3030000,211,2010,00017,미용업(일반),20101214,고운결헤어샵,21.76,0222971736,20101214,,20101214,마장동,,,일반미용업,20110511,0,0,0,3,0,N,0,3030000-211-2010-00017,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/08/14),내국인,,서울특별시 성동구 마조로 71, (마장동,(지상1층)),서울특별시 성동구 마장동  815번지 9호  (지상1층)
3030000,211,2010,00018,미용업(일반),20101027,고아라헤어케어 용답점,119.00,,20170515,,20101027,용답동,,,일반미용업,,0,0,0,10,0,N,0,3030000-211-2010-00018,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/10/18),내국인,,서울특별시 성동구 천호대로 296, (용답동,영보빌딩201호 지상2층),서울특별시 성동구 용답동  69번지 4호  영보빌딩201호 지상2층
3030000,211,2010,00019,미용업(일반),20100402,샤네 뷰티헤어,29.37,0222342358,20100402,,20100402,행당제1동,20151110,이사,일반미용업,20100609,0,0,0,4,0,N,0,3030000-211-2010-00019,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/10/23),내국인,,서울특별시 성동구 왕십리로21길 25, (행당동,1층),서울특별시 성동구 행당동  298번지 80호  1층
3030000,211,2011,00001,미용업(일반),20110404,까(gga)헤어,45.65,,20110404,,20110404,사근동,20140415,자진폐업,일반미용업,,0,0,0,6,0,N,0,3030000-211-2011-00001,,내국인,,서울특별시 성동구 마조로 17, (행당동,B동10호(지상1층)),서울특별시 성동구 행당동  19번지 54호  B동10호(지상1층)
3030000,211,2011,00002,미용업(일반),20110404,이준헤어밸리,95.00,,20110404,,20110404,행당제1동,,,일반미용업,,0,0,0,16,0,N,0,3030000-211-2011-00002,,내국인,,서울특별시 성동구 마조로 24, 2층 ,3층 (행당동),서울특별시 성동구 행당동  12번지 10호  
3030000,211,2011,00002,미용업(일반),20110404,이준헤어밸리,190.26,,20110404,,20110404,행당제1동,,,일반미용업,,0,0,0,16,0,N,0,3030000-211-2011-00002,,내국인,,서울특별시 성동구 마조로 24, 2층 ,3층 (행당동),서울특별시 성동구 행당동  12번지 10호  
3030000,211,2011,00003,미용업(일반),20110607,최신,10.88,0222993090,20110607,,20110607,금호4가동,,,일반미용업,,0,0,0,2,0,N,0,3030000-211-2011-00003,,내국인,,서울특별시 성동구 독서당로 280, (금호동4가,(지상1층)),서울특별시 성동구 금호동4가  614번지  (지상1층)
3030000,211,2011,00004,미용업(일반),20110901,헤어6,98.44,,20160128,,20110901,행당제1동,,,일반미용업,,0,0,0,7,0,N,0,3030000-211-2011-00004,,내국인,,서울특별시 성동구 마조로1길 46, (행당동,(지상2층)),서울특별시 성동구 행당동  1번지 19호  (지상2층)
3030000,211,2011,00004,미용업(일반),20110901,헤어6,98.44,,20180315,,20110901,행당제1동,,,일반미용업,,0,0,0,7,0,N,0,3030000-211-2011-00004,,내국인,,서울특별시 성동구 마조로1길 46, (행당동,(지상2층)),서울특별시 성동구 행당동  1번지 19호  (지상2층)
3030000,211,2011,00005,미용업(일반),20111114,멜로즈헤어,56.47,,20111114,,20111114,성수1가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2011-00005,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2011/11/14),내국인,,서울특별시 성동구 상원길 71, (성수동1가, 656-347 지상1층),서울특별시 성동구 성수동1가  656번지 347호  지상1층
3030000,211,2011,00005,미용업(일반),20111114,ihair(아이헤어),56.47,,20111114,,20111114,성수1가제1동,,,일반미용업,,0,0,0,4,0,N,0,3030000-211-2011-00005,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2011/11/14),내국인,,서울특별시 성동구 상원길 71, (성수동1가, 656-347 지상1층),서울특별시 성동구 성수동1가  656번지 347호  지상1층
3030000,211,2011,00005,미용업(일반),20111114,멜로즈헤어,56.47,,20190826,,20111114,성수1가제1동,,,일반미용업,20190808,0,0,0,4,0,N,0,3030000-211-2011-00005,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2011/11/14),내국인,,서울특별시 성동구 상원길 71, (성수동1가, 656-347 지상1층),서울특별시 성동구 성수동1가  656번지 347호  지상1층
3030000,211,2011,00005,미용업(일반),20111114,ihair(아이헤어),56.47,,20190826,,20111114,성수1가제1동,,,일반미용업,20190808,0,0,0,4,0,N,0,3030000-211-2011-00005,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2011/11/14),내국인,,서울특별시 성동구 상원길 71, (성수동1가, 656-347 지상1층),서울특별시 성동구 성수동1가  656번지 347호  지상1층
3030000,211,2011,00006,미용업(일반),20111130,쟈르지오헤어,29.00,,20111130,,20160610,성수1가제2동,,,일반미용업,20120223,0,0,0,0,0,N,0,3030000-211-2011-00006,,내국인,,서울특별시 성동구 상원길 24, 1층 (성수동1가),서울특별시 성동구 성수동1가  14번지 39호  
3030000,211,2011,00007,미용업(일반),20111207,강헤어？,22.80,0222938613,20111207,,20111207,행당제2동,,,일반미용업,,0,0,0,5,0,N,0,3030000-211-2011-00007,,내국인,,서울특별시 성동구 왕십리로 286, (행당동, 행당동 232-1 지상1층),서울특별시 성동구 행당동  232번지 1호  (지상1층)
3030000,211,2011,00007,미용업(일반),20111207,강헤어？,22.80,0222938613,20180620,,20111207,행당제2동,,,일반미용업,20180619,0,0,0,5,0,N,0,3030000-211-2011-00007,,내국인,,서울특별시 성동구 왕십리로 286, (행당동, 행당동 232-1 지상1층),서울특별시 성동구 행당동  232번지 1호  (지상1층)
3030000,211,2011,00008,미용업(일반),20110215,리안헤어 답십리역점,212.00,0222424080,20131231,,20110215,용답동,20151231,영업부진,일반미용업,,0,0,0,16,0,N,0,3030000-211-2011-00008,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/19),내국인,,서울특별시 성동구 천호대로 304, (용답동,혁성빌딩 지상2층),서울특별시 성동구 용답동  63번지 2호  혁성빌딩 지상2층
3030000,211,2011,00009,미용업(일반),20110715,블루클럽성수역점,38.00,02 4647656,20110715,,20110715,성수2가제1동,,,일반미용업,20110728,0,0,0,4,0,N,0,3030000-211-2011-00009,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/26),내국인,,서울특별시 성동구 아차산로 93, (성수동2가,지상1층),서울특별시 성동구 성수동2가  300번지 66호  지상1층
3030000,211,2011,00010,미용업(일반),20110629,아벨헤어,30.30,,20110629,,20110629,행당제1동,20180109,서울특별시 광진구로 전출처리됨,일반미용업,20110728,0,0,0,6,0,N,0,3030000-211-2011-00010,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/06/28),내국인,,서울특별시 성동구 왕십리로 271-1, (행당동,지상1층),서울특별시 성동구 행당동  134번지 4호  지상1층
3030000,211,2011,00011,미용업(일반),20110920,퀸헤어,9.90,02 4618881,20110920,,20110920,성수2가제1동,20180112,주소 이전,일반미용업,20111208,0,0,0,2,0,N,0,3030000-211-2011-00011,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/01),내국인,,서울특별시 성동구 성덕정길 146-1, (성수동2가, 210-4 지상1층),서울특별시 성동구 성수동2가  210번지 4호  지상1층
3030000,211,2011,00012,미용업(일반),20110222,헤라미용실,23.40,07075747404,20110222,,20110222,성수2가제1동,,,일반미용업,20110616,0,0,0,3,0,N,0,3030000-211-2011-00012,(업종변경:미용업(종합)에서 미용업(일반) 으로 변경됨:2013/07/02),내국인,,서울특별시 성동구 성수이로3길 19, (성수동2가,(지상1층)),서울특별시 성동구 성수동2가  492번지 2호  (지상1층)
